
e;19654;'bar';1;2502
e;6367762;'bar rayé';1;0
e;13655815;'bar blanc';1;0
e;13683927;'Isaac bar Chechet';777;0
e;15688407;'Shimon bar Yohaï';777;0
e;15263858;'ambiance bar';1;0
e;15222796;'bagarre de bar';1;0
e;15267609;'bar au gingembre';1;0
e;15573566;'bar bien fourni';1;0
e;15221576;'bar brasserie';1;0
e;15245277;'bar club';1;0
e;15201864;'bar comptoir';1;0
e;15210184;'bar concert';1;0
e;15201867;'bar de jazz';1;0
e;15205770;'bar de la piscine';1;0
e;15695536;'bar de nuit';1;0
e;15252962;'bar de restauration rapide';1;0
e;15221559;'bar des spectateurs';1;0
e;15221557;'bar du foyer';1;0
e;15539024;'bar en croûte de sel';1;0
e;15327665;'bar en libre-service';1;0
e;15222772;'bar en terrasse';1;0
e;15235687;'bar entier grillé';1;0
e;15288467;'bar grillé';1;0
e;15408222;'bar karaoké';1;0
e;15771776;'bar mal fréquenté';1;0
e;15283651;'bar payant';1;0
e;15205777;'bar piscine';1;0
e;15224793;'bar pour célibataires';1;0
e;15224792;'bar pour draguer';1;0
e;15224790;'bar pour faire des rencontres';1;0
e;15243801;'bar rôti';1;0
e;15340663;'bar tabac';1;0
e;15395184;'bar à bière';1;0
e;15213248;'bar à cigare';1;0
e;15231776;'bar à cocktail';1;0
e;15300368;'bar à concept';1;0
e;15395182;'bar à cru';1;0
e;15201869;'bar à huîtres';1;0
e;15256212;'bar à hôtesse';1;0
e;15337896;'bar à lait';1;0
e;15422912;'bar à narguilé';1;0
e;15269880;'bar à nouilles';1;0
e;15230032;'bar à rhum';1;0
e;15206323;'bar à soupe';1;0
e;15253648;'bar à sushi';1;0
e;15281507;'bar à thème';1;0
e;15232750;'bar à vodka';1;0
e;15992667;'bar-buffet';1;0
e;15570968;'bar-café';1;0
e;13781953;'c77 famille serranidae - serranidés - bar commun';1;0
e;15391558;'coin bar';1;0
e;16155179;'bar-mitzvah';777;0
e;12197425;'Abraham bar Hiyya Hanassi';777;0
e;12669523;'bar-restaurant';1;0
e;13535894;'bar-fumoir';1;0
e;14584090;'bar de ligne';1;28
e;14874935;'bar à sushis';1;0
e;15324852;'Le Black Horse est mon bar habituel.';1;0
e;16160671;'bar du coin';1;0
e;16165999;'papillote de bar aux petits légumes';1;0
e;5792461;'bar clandestin';777;0
e;5792458;'bar à oxygène';777;0
e;10676549;'Rabbi Abba bar Aybo';777;0
e;16166024;'bar en papillotes de feuilles de figuier';1;0
e;10622082;'bar à salade';777;0
e;10589956;'Charlot entre le bar et l'amour';777;0
e;10590447;'Yehoudaï bar Nahman Gaon';777;0
e;10990124;'toilettes du bar';1;0
e;5906134;'bar australien';777;0
e;6434177;'bar d'amérique';1;0
e;10990169;'toilettes de bar';1;0
e;5619660;'meuble bar';777;0
e;5669878;'bar à salades';777;0
e;10993498;'problème du bar d'El Farol';777;0
e;12888861;'bar franc';1;0
e;10841105;'bar chimes';777;0
e;11926952;'Gabriel bar Bokhticho';777;0
e;12081233;'salad bar';1;0
e;2421400;'jonglerie de bar';1;0
e;11410148;'Stir bar sorptive extraction';777;0
e;12077261;'bar à sieste';1;0
e;12077260;'bar à bouchon';1;0
e;10776505;'bar du in';777;0
e;2431202;'bar à chanson';1;0
e;5623531;'smoothie bar';777;0
e;5902994;'le dernier bar avant la fin du monde';777;0
e;5901233;'bar à chicha';777;0
e;2439478;'bar à cocktails';1;0
e;11400055;'Mara bar Sérapion';777;0
e;12053166;'bar à fruits';1;0
e;2434057;'bar à chansons';1;0
e;2435788;'bar topless';1;0
e;2449221;'bar noir';1;0
e;5902493;'lounge bar';777;0
e;10517896;'Simon bar Sabbae';777;0
e;10517894;'Papa bar Aggai';777;0
e;2462854;'haut-bar';1;0
e;2382495;'bar à Champagne';1;0
e;2438571;'bar Victoria';1;0
e;5902550;'sean's bar';777;0
e;10177068;'Gli amici del bar Margherita';777;0
e;13217003;'bar ütsang rushyi';777;0
e;2385732;'bar gigantesque';1;0
e;2416044;'bar de danseuses';1;0
e;6448057;'bar blanc d'amérique';1;0
e;2467642;'bar à ongles';1;0
e;2365469;'bar laitier';1;0
e;2406496;'bar moucheté';1;0
e;9469947;'Candy bar';777;0
e;11133614;'Yohanan bar';777;0
e;12689908;'bar absolu';777;0
e;12689906;'bar gauge';777;0
e;15561318;'Il joua des coudes pour aller au bar.';1;0
e;5829451;'Ka-bar';777;0
e;1701081;'H-bar';777;0
e;3179254;'Jésus bar Abbas';777;0
