
e;124509;'min';1;50
e;6298094;'antigène min';1;0
e;11937560;'proto-min';777;0
e;12197307;'Musaylima ibn Thimâma min Bani Hanifa';777;0
e;13573947;'en 7 min 28 s';777;0
e;14139398;'en 3 h 21 min 23 s';777;0
e;14139395;'en 2 h 3 min 9 s';777;0
e;14139396;'en 14 h 20 min 51 s';777;0
e;14654775;'pendant 60 min';1;0
e;14654774;'pendant 50 min';1;0
e;14654771;'pendant 20 min';1;0
e;14654770;'pendant 10 min';1;0
e;14654772;'pendant 30 min';1;0
e;14654773;'pendant 40 min';1;0
e;5791512;'min central';777;0
e;5791508;'min zhuang';777;0
e;12145096;'épisode min';1;0
e;10670623;'en 6 min 50 s';777;0
e;10666007;'en 96 h 05 min 55 s';777;0
e;16566768;'1 min 18 s 149';777;0
e;16566767;'1 min 16 s 741';777;0
e;10873178;'en 4 h 18 min 26 s';777;0
e;12190477;'24h min';1;0
e;10593604;'en 9 h 4 min 0 s';777;0
e;10593577;'en 3 h 59 min 21 s';777;0
e;10904172;'en 4 h 21 min 1 s';777;0
e;10915053;'Jeg rev et blad ud af min dagbog';777;0
e;10914875;'6 min 59 s 08';777;0
e;10914874;'6 min 59 s 15';777;0
e;10914873;'7 min 07 s 84';777;0
e;10914872;'7 min 09 s 60';777;0
e;10914871;'7 min 10 s 86';777;0
e;10914870;'7 min 15 s 73';777;0
e;5558256;'flot-max/coupe-min';1;0
e;10951718;'1 h 53 min 14 s 676';777;0
e;10951529;'1 min 23 s 78';777;0
e;10951528;'1 min 20 s 42';777;0
e;10944233;'4 min 39 s';777;0
e;10944235;'4 min 44 s';777;0
e;11063303;'37 min 20 s';777;0
e;11816736;'1 min 35 s 51';777;0
e;11816735;'1 min 36 s 24';777;0
e;11816734;'1 min 37 s 61';777;0
e;11816733;'1 min 38 s 01';777;0
e;11816737;'1 min 35 s 14';777;0
e;10918511;'Young-min';1;0
e;5558481;'min-max';1;0
e;10933892;'en 6 min 24 s';777;0
e;14431987;'al-Mu'min';777;0
e;5689191;'biao min';777;0
e;10998856;'en 3 h 27 min 20 s';777;0
e;10918499;'Suk-min';1;0
e;16067140;'Musaylama ibn Thimâma min Bani Hanifa';777;0
e;5558580;'min-plus';1;0
e;12242922;'mesure de température corporelle | technique indéterminée | milieux divers | 24h min | résultat numérique | température';1;0
e;10505383;'Newton-min';1;0
e;11249875;'min méridional';777;0
e;11505348;'1 min 30 s 462';777;0
e;11505335;'1 h 52 min 56 s 144';777;0
e;11505345;'1 min 29 s 369';777;0
e;11505427;'1 min 16 s 179';777;0
e;11505436;'1 min 28 s 214';777;0
e;11505412;'1 min 25 s 040';777;0
e;11505419;'1 h 46 min 54 s 786';777;0
e;11505422;'1 min 15 s 381';777;0
e;11505421;'1 min 13 s 371';777;0
e;11505428;'1 min 17 s 140';777;0
e;11505433;'1 min 30 s 556';777;0
e;11505346;'1 min 30 s 585';777;0
e;11505438;'1 min 24 s 125';777;0
e;11505494;'1 min 32 s 226';777;0
e;11505437;'1 min 25 s 843';777;0
e;11505434;'1 min 31 s 481';777;0
e;11505435;'1 min 26 s 892';777;0
e;11505410;'1 min 22 s 762';777;0
e;11505349;'1 min 32 s 112';777;0
e;11505339;'2 h 00 min 17 s 421';777;0
e;16089299;'Kyung-min';1;0
e;2471535;'dzao min';1;0
e;10549307;'en 4 h 41 min 50 s';777;0
e;6594375;'2 min 16 s 8';777;0
e;10152567;'en 7 min 39 s';777;0
e;10429235;'1 min 32 s 621';777;0
e;10429209;'1 min 28 s 541';777;0
e;10429230;'1 min 27 s 724';777;0
e;5996515;'Tae-min';1;0
