commentaire$text
commentaire$text
commentaire$text
commentaire$text
comments  57$Chambre très petite mais ce n'était que pour une nuit. Pour le reste, rien à dire. Parfait
comments  58$Très bon accueil. Personnel très agréable. Bonne situation.
comments  59$Hôtel confortable, personnel très sympathique. Petit déjeuner complet. Parking 10 euros un peu cher, peu de place réservez avant.
comments  60$Hôtel très propre au centre de Macon
comments  61$Personnels accueillants, aimables, mais pas assez nombreux au moment du petit déjeuner... attente très longue à cause de l’organisation Covid. Chambre agréable et propre.
comments  62$J'ai passé un bon séjour à l'hôtel de Bourgogne, mais au prix payé, il faut rajouter le parking (10 € par jour), 3 euros pour 1 petit déjeuner monté dans la chambre sans même avoir été choisi par moi.
comments  63$Une nuit dance hotel. Dommage pas de parking gratuit à proximité.
comments  64$Excellent petit déjeuner ! Des produits de qualité, en grande quantité ! Accueil sympathique. Un petit rafraîchissement de la moquette des couloirs serait nécessaire. Une attention particulière au nettoyage du sol de la salle de bain aurait été utile.
comments  65$Très bon accueil de l ensemble du personnel
comments  66$Bel établissement, accueil sympa, très bon confort
comments  67$L'hôtel a du charme, vielle bâtisse, mais parking payant. Accueil souriant et agréable. La chambre est petite mais correcte. Petits soucis avec les deux portes de l'armoire qui ne tiennent plus dans les rails, obligés de les poser à côté sinon elles tombent et avec la porte de la salle de bain, coulissante en verre montée sur une tringle, qui s'est coincée en biais en l'ouvrant. Bonne literie mais pas d'oreiller supplémentaire. Petit déjeuner salé sucré suffisant. Bien pour une étape d'une nuit.
comments  68$Bon hôtel du centre de Mâcon. Bon accueil. Bon standing. Bonnes prestation. R.A.S. Recommandable.
comments  69$Parfait. Pour un séjour affaires , il faudrait juste que la table soit un peu plus grande..
comments  70$Paye 10 € pour là parking je trouve c est une l arnaque.
comments  71$Nous sommes arrivés à 23h le dimanche soir , la climatisation était bloqué et il faisait 31 dégrés dans la chambre . Un problème peut se comprendre mais que l'on laisse à l'accueil une jeune seule sans aucune expérience : C'est INADMISSIBLE , De toute la liste de personne à contacter en cas de problème, aucun n'a répondu , elle n'a eu aucun soutient , elle n'a eu aucune formation , elle était au bord des larmes. Nous avons pu changer de chambre à 00h30 , pour se lever à 6h . La direction s'est tout juste excusée et au lieu de cela (Cerise sur le gâteau) elle a réclamer la taxe de séjour de 2 euros . BRAVO.
comments  72$Parfait hôtel, accueil personnel services chambres, situation rien à dire
comments  73$Nous nous sommes arrêté pour couper le trajet du retour en 2 et je retiens cette adresse pour les prochaines foi. Hotel très agréable et insonorisé pour bien se reposer avant de reprendre la route 😁
comments  74$L'hôtel est agréable et la chambre moderne. Cependant, j'ai trouvé la taille de la chambre un peu petite (j'avais l'impression d'être dans un hôtel à Paris ou au Japon !).
comments  75$Hotel confortable bien situé , calme et bien tenu à l' accueil agréable
comments  76$Very good value for money! Kindness, cleanlyness, comfort, and situated on the Spot!😎
comments  77$les + établissement rénové de bon niveau Salle de pd spacieuse Chambre au calme accueil de bon niveau Les - :WC non séparé
comments  78$Excellent à tout point de vue
comments  79$Nous avons séjourné une nuit, dans une chambre familiale prévue pour 4 personnes. Nous étions 3 (Deux adultes, 1 enfant). La chambre était correcte mais pas en très bon état. La literie était très bien, par contre, ce qui reste le plus important. Pression et eau chaude moyenne sous la douche comme si nous étions sur une réserve partagée type cumulus. Petit déjeuner copieux mais personnel en train de débarrasser les tables tout autour et une sensation d'être "pressé" alors que l'horaire de fin était encore loin. Je ne reviendrai pas pour un plus long séjour.
comments  80$Accueil très agréable, hôtel charmant, bien placé proche des rues piétonnes, nous avons eu un séjour parfait.
comments  81$Un hôtel très confortable, chambre agréable, seul bémol impossible de régler le chauffage par nous même, ce qui nous a obligé à ouvrir la fenêtre sur une place bruyante.Penser à réserver le parking en même temps que la chambre, pas assez de place et les alentours ne sont pas toujours accessibles .Petit déjeuner très copieux.
comments  82$Chambre agréable et literie confortable
comments  83$Il faisait très chaud et la clim ne marchait pas. La s de bain pas très propre , poussière vers le papier toilette . Sol pas net Baignoire avec des traces qui sont restées les 2 jours...
comments  84$Étape agréable. Accueil chaleureux. Situation idéale pour se balader en centre ville.
comments  85$hôtel accueillant chambre très confortable et sans nuisance sonore très bon petit déjeuner
comments  86$Bonnes prestations, lits confortables, calme, propre, petit déjeuner un peu cher, accueil sympathique, chambre un peu petite à 3.
comments  87$Accueil chaleureux et service parfait! Chambre spacieuse, moderne et propre. Petit déjeuner super.
comments  88$Nous avons eu plaisir de connaitre Macon hotel bien situé.A notre arrivée pas de parking nous en avons eu le lendemain.Chambre 101 trop étroite à droite.La clim est insignifiante(26,5 à 27,5 impossible de changer) nous avons transpirés toute la nuit et impossible d'ouvrir les fenetres.Le chauffage de la salle de bain était en marche???
comments  89$Seule déception : Un 3 étoiles sans café/thé en chambre ...
comments  90$Chambre spacieuse, climatisée. Mobilier agréable. Petit déjeuner copieux. Seuls 2 petits bémols : parking insuffisant en nombre de places, mais places disponibles dans le rue, gratuites de 19h à 8h30 - peu d'informations touristiques.
comments  91$We stopped 1 night on our way to the south of France and it was an enexpected pleasure! The hotel is charming, confortable and beatifully situated in a histirical plazza. The town of Macon was another delight.
comments  92$Étapes pour affaire hôtel bien situé dans le centre de Mâcon un bon resto nous a été conseillé par la réception le petit-déjeuner est TOP
comments  93$Hotel agréable et soigné. Déco créative et sympathique. Personnel attentionné. Le wifi dan la chambre est trop faible (j'étais pourtant seulement au 1e étage). L'environnement n'est pas génial, mais ça l'hotel n’y peut rien.
comments  94$Très bon séjour.
comments  95$climatisation peu performante, accueil et organisation parfaits.
comments  96$
comments  97$très bon accueil , personnel serviable, rien a dire de mauvais.
comments  98$Facile d accès. Accueil impeccable. Chambre confortable et très bonne literie. Même si un peu cher petit déjeuner complet et très correct avec des produits locaux
comments  99$Hotel agréable, un peu bruyant si la chambre donne sur la route
comments  100$Hotel agréable, bien placé et de bon confort. Accueil très aimable.
comments  101$Propre, bien situé et spacieux !
comments  102$Bon sejour
comments  103$Mon Séjour c'est bien passé. l Hotel est bien situé,les chambres suffisamment spacieuses. les sanitaires de ma chambre confortable et moderne.
comments  104$Hôtel confortable, situé juste en face de la gare de Macon et à 10 minutes à pied des quais ...
comments  105$Séjour parfait
comments  106$Excellent séjour je recommande
comments  107$Équivalent à l’Ibis juste en face. Pratique pour une soirée d’étape, et non loin de restaurants .
comments  108$Hôtel parfait !! Personnel top!!
comments  109$Trés bon accueil, discrétion du personnel et éfficacité.
comments  110$
comments  111$Mon séjour dans cet hôtel a été particulièrement agréable. Je me suis rendue à Macon pour raisons professionnelles fatiguantes, arrivée après avoir fini mon travail, je me suis retrouvée dans 1 chambre très bien agencé et parfaitement propre. Accuellie par 1 personnel expérimenté et chaleureux. Je retournerais avec 1 grand plaisir au Brit hôtel à Macon pour d'autres missions à venir !! Petit déjeuner bien fourni. Plateau de courtoisie dans la chambre qui est grande,claire et très bien agencée. 10/10
comments  112$Très bien situé. Personnel disponible. Tout y est de qualité.
comments  113$Hôtel plein centre avec climatisation et dans une rue calme
comments  114$Parfait à 5 mn du championnat de France 🇫🇷 pétanque où nous étions qualifiés en Véterans bon accueil, propreté et bon PD.
comments  115$Arrivés à l’hôtel après 22 h, nous avons eu la désagréable surprise d'avoir une chambre dont la climatisation ne fonctionnait pas d’où une nuit passé avec 29° sans ventilation, malgré notre intervention auprès du veilleur de nuit. Nous apprécions toutefois le geste commerciale de" la responsable", qui nous a offert le petit déjeuner en compensation. A part cela, l'ensemble reste correct.
comments  116$Hôtel sobre au tarif modeste, pour un résultat qui mériterai une étoile de plus.
comments  117$tres bien accueilli et tres facile a trouver car macon est tout en travaux et les deviations sont penible
comments  118$
comments  119$Pas de communication Je pensais avoir annulé cette réservation mais j'ai eu la désagréable surprise de voir mon compte débiter sans rappel
comments  120$Très bon hôtel Personnel très accueillant et à votre service.
comments  121$Très bon hôtel rapport qualité prix. Chambre propre et spacieuse
comments  122$Nous nous sommes arrêtés à Mâcon pour faire étape et avons découvert une ville très jolie. L'hôtel est très bien situé pour rejoindre le centre ville à pied. Nous recommandons vivement l'endroit!
comments  123$Super hotel avec chambre spacieuse. Personnel très agréable.
comments  124$Manque d'insonorisation sinon très bien, bien situé, proche de restaurant et de la gare, accueil super
comments  125$Une belle étape à un niveau de tarif raisonnable
comments  126$Hôtel en centre ville, literie fatiguée et de mauvaise qualité, chambre très petite sous les toits. Supplément de 10€ pour un petit chien de 3kg, sans prévenir.
comments  127$Très bon accueil,chambre impeccable
comments  128$Accueil excellent et personnel globalement souriant et attentif. Malheureusement la chambre n'a pas de clim intégrée et le "rafraîchisseur" sur pied est très bruyant et peu efficace. Dommage.
comments  129$quartier calme, accueil sympathique avec toutes les informations nécessaires. De nombreux restaurants et commerces à proximité à pieds. Stationnement facile. Le seul bémol est le manque de climatisation dans ma chambre bien que la fenêtre donnait sur une zone intérieure sans passage et non accessible ce qui m'a permis d'avoir un peu d'aire sans contrainte.
comments  130$Chambre très propre, confortable et climatisée.
comments  131$Hôtel accueillant bien situé le personnel est très souriant et très serviable
comments  132$La chambre est très belle et propre, dommage que l'hôtel soit situé dans le centre ville car si vous avez une belle voiture, je ne vous conseille pas vu le coin même si l'hôtel possède un garage privé il n'est pas sûr. Encore un point négatif, toutes les chambres ne possède pas de clim mettre 80 euro dans une chambre et ne pas avoir la clim s'est rageant quand il fait 30 degrés. Dommage.
comments  133$Nous avons passé une très bonne nuit et un bon petit déjeuner
comments  134$Bon accueil, chambre très correcte et petit déjeuner complet et varié. A recommander
comments  135$parfait pour un nuit en déplacement professionnel, idéalement placé.
comments  136$Chambre spacieuse, propre et actuelle. Petit dej correct et prix très correct. Seul bémol : pas de climatisation , un simple petit ventilateur portatif . L'ete arrivant ca peut être compliqué ...
